FORLDUR_HUBSET|CT_NAT
FORLDUR_TETRAB|CT_TB
FORLDUR_TETRAX|CT_TX
FORPDUR_CARTIER|CT_01, CT_02, CT_EUR
FORPDUR_COLOMB|CT_03DOM
FORPDUR_EUROM|CT_EURM
FORPDUR_FIXE|CT_NAT
FORPDUR_INTZ8|CT_08M
FORPDUR_MOBILE|CT_MOBILE
FORPDUR_POLO|CT_03, CT_04, CT_05, CT_06, CT_07, CT_08, CT_09, CT_10, CT_11, CT_12
