GT_TETRA_NAT2_MOB25_INT2|CT_07|15|1|0.2110000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_07M|15|1|0.8890000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_08|15|1|0.2110000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_08M|15|1|0.5960000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_09|15|1|0.2110000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_09M|15|1|0.6410000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_10|15|1|0.2470000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_10M|15|1|0.7780000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_11|15|1|0.2470000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_11M|15|1|0.9070000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_12|15|1|0.2470000000|706200|70623600
GT_TETRA_NAT2_MOB25_INT2|CT_12M|15|1|1.2220000000|706200|70623600
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_INTRA|0|1|0.0000000000|706200|70621700
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_GRAT|0|1|0.0000000000|706200|70622300
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_MOBILE|0|1|0.0000000000|706200|70621800
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_NAT|0|1|0.0000000000|706200|70621500
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_EUR|0|1|0.0000000000|706200|70621600
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_EURM|0|1|0.0000000000|706200|70621900
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_01|0|1|0.0000000000|706200|70621600
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_01M|0|1|0.0000000000|706200|70621900
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_02|0|1|0.0000000000|706200|70621600
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_03|0|1|0.0000000000|706200|70621600
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_03DOM|0|1|0.0000000000|706200|70621600
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_03DOMM|0|1|0.0000000000|706200|70621900
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_03M|0|1|0.0000000000|706200|70621900
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_04|0|1|0.0000000000|706200|70621600
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_04M|0|1|0.0000000000|706200|70621900
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_05|0|1|0.0000000000|706200|70621600
GT_VOIX_CHRONO_NAT0_MOB04_INT1|CT_05M|0|1|0.0000000000|706200|70621900
